,party,vote,item,variable,value
2162,PRB,vote.6357,Financiamento exclusivamente público,Obstrução,0
2163,PRB,vote.6358,Financiamento público e doações de empresas e pessoas físicas a partidos e pessoas físicas a candidatos,Obstrução,0
2164,PRB,vote.6359,"Fim da reeleição para governadores, prefeitos e presidente da República",Obstrução,0
2165,PRB,vote.6360,"Mandato de 5 anos para deputados, prefeitos e governadores, com início em primeiro de janeiro",Obstrução,0
2166,PRB,vote.6362,Proíbe as coligações para eleições proporcionais: deputados e vereadores,Obstrução,0
2167,PRB,vote.6363,Limita o acesso ao fundo e ao tempo de TV a partidos com representação,Obstrução,0
2168,PRB,vote.6368,PEC apensada  alistamento eleitoral e voto facultativo,Obstrução,0
2169,PRB,vote.6369,Voto facultativo para todas as eleições,Obstrução,0
2170,PRB,vote.6370,"Mandato de 5 anos para todos os cargos, inclusive senador, a partir de 2020 e regras de transição",Obstrução,0
2171,PRB,vote.6371,Eleições municipais e gerais em um único ano,Obstrução,0
2172,PRB,vote.6372,Mandato de 4 anos para prefeitos e vereadores eleitos em 2016,Obstrução,0
2173,PRB,vote.6373,idade mínima de 18 anos,Obstrução,0
2174,PRB,vote.6374,Redução da idade mínima para 29 anos,Obstrução,0
2175,PRB,vote.6375,4 de janeiro para governadores e 5 para presidente,Obstrução,0
2176,PRB,vote.6377,Cotas para mulheres no legislativo,Obstrução,0
2177,PRB,vote.6378,"Voto impresso, fidelidade partidária, iniciativa popular e mandatos das mesas",Obstrução,0
2178,PRB,vote.6379,Federação partidária,Obstrução,0
2179,PRB,vote.6380,"Perda de mandato de deputado ou senador que assumir cargo de ministro de Estado, secretário ou chefe de missão diplomática",Obstrução,0
2180,PRB,vote.6381,Senador vitalício e voto em trânsito para todos os cargos,Obstrução,0
2181,PRB,vote.6382,Permite policial militar ou bombeiro retornar a suas funções se não for reeleito,Obstrução,0
2182,PRB,vote.6384,Janela de 30 dias para migração entre partidos,Obstrução,0
2183,PRB,vote.6385,Obriga os candidatos a registrarem suas propostas na Justiça Eleitoral,Obstrução,0
2184,PRB,vote.6386,"Permite ao candidato disputar, simultaneamente, eleições majoritárias e proporcionais",Obstrução,0
2185,PDT,vote.6350,Lista fechada: deputados e vereadores eleitos por lista definida pelo partido,Obstrução,0
2186,PDT,vote.6351,Distrital Misto: metade dos deputados e vereadores e vereadores eleitos por lista e outra metade seria os mais votados em cada distrito,Obstrução,0
2187,PDT,vote.6352,Distritão: elege os deputados mais votados nos estados e os vereadores mais votados nos municípios,Obstrução,0
2188,PDT,vote.6354,Financiamento público e doação de empresas e pessoas físicas a candidatos e partidos,Obstrução,0
2189,PDT,vote.6356,Financiamento público e doações apenas de pessoas físicas,Obstrução,0
2190,PDT,vote.6357,Financiamento exclusivamente público,Obstrução,0
2191,PDT,vote.6358,Financiamento público e doações de empresas e pessoas físicas a partidos e pessoas físicas a candidatos,Obstrução,0
2192,PDT,vote.6359,"Fim da reeleição para governadores, prefeitos e presidente da República",Obstrução,0
2193,PDT,vote.6360,"Mandato de 5 anos para deputados, prefeitos e governadores, com início em primeiro de janeiro",Obstrução,0
2194,PDT,vote.6362,Proíbe as coligações para eleições proporcionais: deputados e vereadores,Obstrução,0
2195,PDT,vote.6363,Limita o acesso ao fundo e ao tempo de TV a partidos com representação,Obstrução,0
2196,PDT,vote.6368,PEC apensada  alistamento eleitoral e voto facultativo,Obstrução,0
2197,PDT,vote.6369,Voto facultativo para todas as eleições,Obstrução,0
2198,PDT,vote.6370,"Mandato de 5 anos para todos os cargos, inclusive senador, a partir de 2020 e regras de transição",Obstrução,0
2199,PDT,vote.6371,Eleições municipais e gerais em um único ano,Obstrução,0
2200,PDT,vote.6372,Mandato de 4 anos para prefeitos e vereadores eleitos em 2016,Obstrução,0
2201,PDT,vote.6373,idade mínima de 18 anos,Obstrução,0
2202,PDT,vote.6374,Redução da idade mínima para 29 anos,Obstrução,0
2203,PDT,vote.6375,4 de janeiro para governadores e 5 para presidente,Obstrução,0
2204,PDT,vote.6377,Cotas para mulheres no legislativo,Obstrução,0
2205,PDT,vote.6378,"Voto impresso, fidelidade partidária, iniciativa popular e mandatos das mesas",Obstrução,0
2206,PDT,vote.6379,Federação partidária,Obstrução,0
2207,PDT,vote.6380,"Perda de mandato de deputado ou senador que assumir cargo de ministro de Estado, secretário ou chefe de missão diplomática",Obstrução,0
2208,PDT,vote.6381,Senador vitalício e voto em trânsito para todos os cargos,Obstrução,0
2209,PDT,vote.6382,Permite policial militar ou bombeiro retornar a suas funções se não for reeleito,Obstrução,0
2210,PDT,vote.6384,Janela de 30 dias para migração entre partidos,Obstrução,0
2211,PDT,vote.6385,Obriga os candidatos a registrarem suas propostas na Justiça Eleitoral,Obstrução,15
2212,PDT,vote.6386,"Permite ao candidato disputar, simultaneamente, eleições majoritárias e proporcionais",Obstrução,0
2213,Solidarie,vote.6350,Lista fechada: deputados e vereadores eleitos por lista definida pelo partido,Obstrução,0
2214,Solidarie,vote.6351,Distrital Misto: metade dos deputados e vereadores e vereadores eleitos por lista e outra metade seria os mais votados em cada distrito,Obstrução,0
2215,Solidarie,vote.6352,Distritão: elege os deputados mais votados nos estados e os vereadores mais votados nos municípios,Obstrução,0
2216,Solidarie,vote.6354,Financiamento público e doação de empresas e pessoas físicas a candidatos e partidos,Obstrução,0
2217,Solidarie,vote.6356,Financiamento público e doações apenas de pessoas físicas,Obstrução,0
2218,Solidarie,vote.6357,Financiamento exclusivamente público,Obstrução,0
2219,Solidarie,vote.6358,Financiamento público e doações de empresas e pessoas físicas a partidos e pessoas físicas a candidatos,Obstrução,0
2220,Solidarie,vote.6359,"Fim da reeleição para governadores, prefeitos e presidente da República",Obstrução,0
2221,Solidarie,vote.6360,"Mandato de 5 anos para deputados, prefeitos e governadores, com início em primeiro de janeiro",Obstrução,0
2222,Solidarie,vote.6362,Proíbe as coligações para eleições proporcionais: deputados e vereadores,Obstrução,0
2223,Solidarie,vote.6363,Limita o acesso ao fundo e ao tempo de TV a partidos com representação,Obstrução,0
2224,Solidarie,vote.6368,PEC apensada  alistamento eleitoral e voto facultativo,Obstrução,0
2225,Solidarie,vote.6369,Voto facultativo para todas as eleições,Obstrução,0
2226,Solidarie,vote.6370,"Mandato de 5 anos para todos os cargos, inclusive senador, a partir de 2020 e regras de transição",Obstrução,0
2227,Solidarie,vote.6371,Eleições municipais e gerais em um único ano,Obstrução,0
2228,Solidarie,vote.6372,Mandato de 4 anos para prefeitos e vereadores eleitos em 2016,Obstrução,0
2229,Solidarie,vote.6373,idade mínima de 18 anos,Obstrução,0
2230,Solidarie,vote.6374,Redução da idade mínima para 29 anos,Obstrução,0
2231,Solidarie,vote.6375,4 de janeiro para governadores e 5 para presidente,Obstrução,0
2232,Solidarie,vote.6377,Cotas para mulheres no legislativo,Obstrução,0
2233,Solidarie,vote.6378,"Voto impresso, fidelidade partidária, iniciativa popular e mandatos das mesas",Obstrução,0
2234,Solidarie,vote.6379,Federação partidária,Obstrução,0
2235,Solidarie,vote.6380,"Perda de mandato de deputado ou senador que assumir cargo de ministro de Estado, secretário ou chefe de missão diplomática",Obstrução,0
2236,Solidarie,vote.6381,Senador vitalício e voto em trânsito para todos os cargos,Obstrução,0
2237,Solidarie,vote.6382,Permite policial militar ou bombeiro retornar a suas funções se não for reeleito,Obstrução,0
2238,Solidarie,vote.6384,Janela de 30 dias para migração entre partidos,Obstrução,0
2239,Solidarie,vote.6385,Obriga os candidatos a registrarem suas propostas na Justiça Eleitoral,Obstrução,8
2240,Solidarie,vote.6386,"Permite ao candidato disputar, simultaneamente, eleições majoritárias e proporcionais",Obstrução,0
2241,PCdoB,vote.6350,Lista fechada: deputados e vereadores eleitos por lista definida pelo partido,Obstrução,0
2242,PSC,vote.6350,Lista fechada: deputados e vereadores eleitos por lista definida pelo partido,Obstrução,0
2243,PCdoB,vote.6351,Distrital Misto: metade dos deputados e vereadores e vereadores eleitos por lista e outra metade seria os mais votados em cada distrito,Obstrução,0
2244,PSC,vote.6351,Distrital Misto: metade dos deputados e vereadores e vereadores eleitos por lista e outra metade seria os mais votados em cada distrito,Obstrução,0
2245,PCdoB,vote.6352,Distritão: elege os deputados mais votados nos estados e os vereadores mais votados nos municípios,Obstrução,0
2246,PSC,vote.6352,Distritão: elege os deputados mais votados nos estados e os vereadores mais votados nos municípios,Obstrução,0
2247,PCdoB,vote.6354,Financiamento público e doação de empresas e pessoas físicas a candidatos e partidos,Obstrução,0
2248,PSC,vote.6354,Financiamento público e doação de empresas e pessoas físicas a candidatos e partidos,Obstrução,0
2249,PCdoB,vote.6356,Financiamento público e doações apenas de pessoas físicas,Obstrução,0
2250,PSC,vote.6356,Financiamento público e doações apenas de pessoas físicas,Obstrução,0
2251,PCdoB,vote.6357,Financiamento exclusivamente público,Obstrução,0
2252,PSC,vote.6357,Financiamento exclusivamente público,Obstrução,0
2253,PCdoB,vote.6358,Financiamento público e doações de empresas e pessoas físicas a partidos e pessoas físicas a candidatos,Obstrução,0
2254,PSC,vote.6358,Financiamento público e doações de empresas e pessoas físicas a partidos e pessoas físicas a candidatos,Obstrução,0
2255,PCdoB,vote.6359,"Fim da reeleição para governadores, prefeitos e presidente da República",Obstrução,0
2256,PSC,vote.6359,"Fim da reeleição para governadores, prefeitos e presidente da República",Obstrução,0
2257,PCdoB,vote.6360,"Mandato de 5 anos para deputados, prefeitos e governadores, com início em primeiro de janeiro",Obstrução,0
2258,PSC,vote.6360,"Mandato de 5 anos para deputados, prefeitos e governadores, com início em primeiro de janeiro",Obstrução,0
2259,PCdoB,vote.6362,Proíbe as coligações para eleições proporcionais: deputados e vereadores,Obstrução,0
2260,PSC,vote.6362,Proíbe as coligações para eleições proporcionais: deputados e vereadores,Obstrução,0
2261,PCdoB,vote.6363,Limita o acesso ao fundo e ao tempo de TV a partidos com representação,Obstrução,0
2262,PSC,vote.6363,Limita o acesso ao fundo e ao tempo de TV a partidos com representação,Obstrução,0
2263,PCdoB,vote.6368,PEC apensada  alistamento eleitoral e voto facultativo,Obstrução,0
2264,PSC,vote.6368,PEC apensada  alistamento eleitoral e voto facultativo,Obstrução,0
2265,PCdoB,vote.6369,Voto facultativo para todas as eleições,Obstrução,0
2266,PSC,vote.6369,Voto facultativo para todas as eleições,Obstrução,0
2267,PCdoB,vote.6370,"Mandato de 5 anos para todos os cargos, inclusive senador, a partir de 2020 e regras de transição",Obstrução,0
2268,PSC,vote.6370,"Mandato de 5 anos para todos os cargos, inclusive senador, a partir de 2020 e regras de transição",Obstrução,0
2269,PCdoB,vote.6371,Eleições municipais e gerais em um único ano,Obstrução,0
2270,PSC,vote.6371,Eleições municipais e gerais em um único ano,Obstrução,0
2271,PCdoB,vote.6372,Mandato de 4 anos para prefeitos e vereadores eleitos em 2016,Obstrução,0
2272,PSC,vote.6372,Mandato de 4 anos para prefeitos e vereadores eleitos em 2016,Obstrução,0
2273,PCdoB,vote.6373,idade mínima de 18 anos,Obstrução,0
2274,PSC,vote.6373,idade mínima de 18 anos,Obstrução,0
2275,PCdoB,vote.6374,Redução da idade mínima para 29 anos,Obstrução,0
2276,PSC,vote.6374,Redução da idade mínima para 29 anos,Obstrução,0
2277,PCdoB,vote.6375,4 de janeiro para governadores e 5 para presidente,Obstrução,0
2278,PSC,vote.6375,4 de janeiro para governadores e 5 para presidente,Obstrução,0
2279,PCdoB,vote.6377,Cotas para mulheres no legislativo,Obstrução,0
2280,PSC,vote.6377,Cotas para mulheres no legislativo,Obstrução,0
2281,PCdoB,vote.6378,"Voto impresso, fidelidade partidária, iniciativa popular e mandatos das mesas",Obstrução,0
2282,PSC,vote.6378,"Voto impresso, fidelidade partidária, iniciativa popular e mandatos das mesas",Obstrução,0
2283,PCdoB,vote.6379,Federação partidária,Obstrução,0
2284,PSC,vote.6379,Federação partidária,Obstrução,0
2285,PCdoB,vote.6380,"Perda de mandato de deputado ou senador que assumir cargo de ministro de Estado, secretário ou chefe de missão diplomática",Obstrução,0
2286,PSC,vote.6380,"Perda de mandato de deputado ou senador que assumir cargo de ministro de Estado, secretário ou chefe de missão diplomática",Obstrução,0
2287,PCdoB,vote.6381,Senador vitalício e voto em trânsito para todos os cargos,Obstrução,0
2288,PSC,vote.6381,Senador vitalício e voto em trânsito para todos os cargos,Obstrução,0
2289,PCdoB,vote.6382,Permite policial militar ou bombeiro retornar a suas funções se não for reeleito,Obstrução,0
2290,PSC,vote.6382,Permite policial militar ou bombeiro retornar a suas funções se não for reeleito,Obstrução,0
2291,PCdoB,vote.6384,Janela de 30 dias para migração entre partidos,Obstrução,0
2292,PSC,vote.6384,Janela de 30 dias para migração entre partidos,Obstrução,0
2293,PCdoB,vote.6385,Obriga os candidatos a registrarem suas propostas na Justiça Eleitoral,Obstrução,0
2294,PSC,vote.6385,Obriga os candidatos a registrarem suas propostas na Justiça Eleitoral,Obstrução,0
2295,PCdoB,vote.6386,"Permite ao candidato disputar, simultaneamente, eleições majoritárias e proporcionais",Obstrução,0
2296,PSC,vote.6386,"Permite ao candidato disputar, simultaneamente, eleições majoritárias e proporcionais",Obstrução,0
2297,PROS,vote.6350,Lista fechada: deputados e vereadores eleitos por lista definida pelo partido,Obstrução,0
2298,PROS,vote.6351,Distrital Misto: metade dos deputados e vereadores e vereadores eleitos por lista e outra metade seria os mais votados em cada distrito,Obstrução,0
2299,PROS,vote.6352,Distritão: elege os deputados mais votados nos estados e os vereadores mais votados nos municípios,Obstrução,0
2300,PROS,vote.6354,Financiamento público e doação de empresas e pessoas físicas a candidatos e partidos,Obstrução,0
2301,PROS,vote.6356,Financiamento público e doações apenas de pessoas físicas,Obstrução,0
